Year,Education,Gender,Area,Major,Graduates,Employed
2019,72 Higher university degree (Master),Both sexes,South Karelia,Education,18,17
2019,72 Higher university degree (Master),Both sexes,Etelä-Savo,Education,27,20
2019,72 Higher university degree (Master),Both sexes,Pohjois-Savo,Education,30,29
2019,72 Higher university degree (Master),Both sexes,North Karelia,Education,81,40
2019,72 Higher university degree (Master),Both sexes,Central Finland,Education,109,77
2019,72 Higher university degree (Master),Both sexes,South Ostrobothnia,Education,34,32
2019,72 Higher university degree (Master),Both sexes,Ostrobothnia,Education,56,47
2019,72 Higher university degree (Master),Both sexes,Central Ostrobothnia,Education,20,19
2019,72 Higher university degree (Master),Both sexes,North Ostrobothnia,Education,190,144
2019,72 Higher university degree (Master),Both sexes,Kainuu,Education,7,
2019,72 Higher university degree (Master),Both sexes,Lapland,Education,91,80
2019,72 Higher university degree (Master),Both sexes,Åland,Education,6,
2019,72 Higher university degree (Master),Both sexes,Unknown,Education,,
2019,72 Higher university degree (Master),Males,Total,Education,279,226
2019,72 Higher university degree (Master),Males,Uusimaa,Education,84,75
2019,72 Higher university degree (Master),Males,Varsinais-Suomi,Education,30,26
2019,72 Higher university degree (Master),Males,Satakunta,Education,8,
2019,72 Higher university degree (Master),Males,Kanta-Häme,Education,4,
2019,72 Higher university degree (Master),Males,Pirkanmaa,Education,25,15
2019,72 Higher university degree (Master),Males,Päijät-Häme,Education,4,
2019,72 Higher university degree (Master),Males,Kymenlaakso,Education,6,
2019,72 Higher university degree (Master),Males,South Karelia,Education,3,
2019,72 Higher university degree (Master),Males,Etelä-Savo,Education,7,
2019,72 Higher university degree (Master),Males,Pohjois-Savo,Education,5,
2019,72 Higher university degree (Master),Males,North Karelia,Education,19,6
2019,72 Higher university degree (Master),Males,Central Finland,Education,21,19
2019,72 Higher university degree (Master),Males,South Ostrobothnia,Education,4,
2019,72 Higher university degree (Master),Males,Ostrobothnia,Education,8,
2019,72 Higher university degree (Master),Males,Central Ostrobothnia,Education,3,
2019,72 Higher university degree (Master),Males,North Ostrobothnia,Education,29,20
2019,72 Higher university degree (Master),Males,Kainuu,Education,1,
2019,72 Higher university degree (Master),Males,Lapland,Education,18,16
2019,72 Higher university degree (Master),Males,Åland,Education,,
2019,72 Higher university degree (Master),Males,Unknown,Education,,
2019,72 Higher university degree (Master),Females,Total,Education,1440,1200
2019,72 Higher university degree (Master),Females,Uusimaa,Education,512,449
2019,72 Higher university degree (Master),Females,Varsinais-Suomi,Education,117,96
2019,72 Higher university degree (Master),Females,Satakunta,Education,26,26
2019,72 Higher university degree (Master),Females,Kanta-Häme,Education,32,27
2019,72 Higher university degree (Master),Females,Pirkanmaa,Education,139,114
2019,72 Higher university degree (Master),Females,Päijät-Häme,Education,37,34
2019,72 Higher university degree (Master),Females,Kymenlaakso,Education,26,26
2019,72 Higher university degree (Master),Females,South Karelia,Education,15,15
2019,72 Higher university degree (Master),Females,Etelä-Savo,Education,20,14
2019,72 Higher university degree (Master),Females,Pohjois-Savo,Education,25,24
2019,72 Higher university degree (Master),Females,North Karelia,Education,62,34
2019,72 Higher university degree (Master),Females,Central Finland,Education,88,58
2019,72 Higher university degree (Master),Females,South Ostrobothnia,Education,30,28
2019,72 Higher university degree (Master),Females,Ostrobothnia,Education,48,40
2019,72 Higher university degree (Master),Females,Central Ostrobothnia,Education,17,16
2019,72 Higher university degree (Master),Females,North Ostrobothnia,Education,161,124
2019,72 Higher university degree (Master),Females,Kainuu,Education,6,
2019,72 Higher university degree (Master),Females,Lapland,Education,73,64
2019,72 Higher university degree (Master),Females,Åland,Education,6,
2019,72 Higher university degree (Master),Females,Unknown,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Total,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Uusimaa,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Varsinais-Suomi,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Satakunta,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Kanta-Häme,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Pirkanmaa,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Päijät-Häme,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Kymenlaakso,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,South Karelia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Etelä-Savo,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Pohjois-Savo,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,North Karelia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Central Finland,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,South Ostrobothnia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Ostrobothnia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Central Ostrobothnia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,North Ostrobothnia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Kainuu,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Lapland,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Åland,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Unknown,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Total,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Uusimaa,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Varsinais-Suomi,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Satakunta,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Kanta-Häme,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Pirkanmaa,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Päijät-Häme,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Kymenlaakso,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,South Karelia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Etelä-Savo,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Pohjois-Savo,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,North Karelia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Central Finland,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,South Ostrobothnia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Ostrobothnia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Central Ostrobothnia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,North Ostrobothnia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Kainuu,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Lapland,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Åland,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Unknown,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Total,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Uusimaa,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Varsinais-Suomi,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Satakunta,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Kanta-Häme,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Pirkanmaa,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Päijät-Häme,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Kymenlaakso,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,South Karelia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Etelä-Savo,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Pohjois-Savo,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,North Karelia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Central Finland,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,South Ostrobothnia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Ostrobothnia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Central Ostrobothnia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,North Ostrobothnia,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Kainuu,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Lapland,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Åland,Education,,
2019,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Unknown,Education,,
2019,81 Licentiate's degree,Both sexes,Total,Education,5,
2019,81 Licentiate's degree,Both sexes,Uusimaa,Education,1,
2019,81 Licentiate's degree,Both sexes,Varsinais-Suomi,Education,1,
2019,81 Licentiate's degree,Both sexes,Satakunta,Education,1,
2019,81 Licentiate's degree,Both sexes,Kanta-Häme,Education,,
2019,81 Licentiate's degree,Both sexes,Pirkanmaa,Education,1,
2019,81 Licentiate's degree,Both sexes,Päijät-Häme,Education,,
2019,81 Licentiate's degree,Both sexes,Kymenlaakso,Education,,
2019,81 Licentiate's degree,Both sexes,South Karelia,Education,,
2019,81 Licentiate's degree,Both sexes,Etelä-Savo,Education,,
2019,81 Licentiate's degree,Both sexes,Pohjois-Savo,Education,,
2019,81 Licentiate's degree,Both sexes,North Karelia,Education,,
2019,81 Licentiate's degree,Both sexes,Central Finland,Education,,
2019,81 Licentiate's degree,Both sexes,South Ostrobothnia,Education,,
2019,81 Licentiate's degree,Both sexes,Ostrobothnia,Education,,
2019,81 Licentiate's degree,Both sexes,Central Ostrobothnia,Education,,
2019,81 Licentiate's degree,Both sexes,North Ostrobothnia,Education,1,
2019,81 Licentiate's degree,Both sexes,Kainuu,Education,,
2019,81 Licentiate's degree,Both sexes,Lapland,Education,,
2019,81 Licentiate's degree,Both sexes,Åland,Education,,
2019,81 Licentiate's degree,Both sexes,Unknown,Education,,
2019,81 Licentiate's degree,Males,Total,Education,3,
2019,81 Licentiate's degree,Males,Uusimaa,Education,,
2019,81 Licentiate's degree,Males,Varsinais-Suomi,Education,1,
2019,81 Licentiate's degree,Males,Satakunta,Education,,
2019,81 Licentiate's degree,Males,Kanta-Häme,Education,,
2019,81 Licentiate's degree,Males,Pirkanmaa,Education,1,
2019,81 Licentiate's degree,Males,Päijät-Häme,Education,,
2019,81 Licentiate's degree,Males,Kymenlaakso,Education,,
2019,81 Licentiate's degree,Males,South Karelia,Education,,
2019,81 Licentiate's degree,Males,Etelä-Savo,Education,,
2019,81 Licentiate's degree,Males,Pohjois-Savo,Education,,
2019,81 Licentiate's degree,Males,North Karelia,Education,,
2019,81 Licentiate's degree,Males,Central Finland,Education,,
2019,81 Licentiate's degree,Males,South Ostrobothnia,Education,,
2019,81 Licentiate's degree,Males,Ostrobothnia,Education,,
2019,81 Licentiate's degree,Males,Central Ostrobothnia,Education,,
2019,81 Licentiate's degree,Males,North Ostrobothnia,Education,1,
2019,81 Licentiate's degree,Males,Kainuu,Education,,
2019,81 Licentiate's degree,Males,Lapland,Education,,
2019,81 Licentiate's degree,Males,Åland,Education,,
2019,81 Licentiate's degree,Males,Unknown,Education,,
2019,81 Licentiate's degree,Females,Total,Education,2,
2019,81 Licentiate's degree,Females,Uusimaa,Education,1,
